user_id, review_id, listing_id
390,211,5415
929,546,6760
806,822,8428
326,287,8885
74,341,682
837,613,3838
44,847,5670
713,963,7648
495,652,1029
332,724,5823
91,564,3473
198,384,9073
675,663,8139
790,89,5355
959,422,9927
337,785,5748
604,228,7021
353,413,5725
795,730,316
814,18,1361
834,695,8818
712,599,3272
872,372,2362
771,796,2961
975,841,2879
111,732,4315
944,878,8726
757,667,7842
735,583,5073
919,546,1674
615,730,2907
228,947,2684
730,531,3301
978,248,4487
643,925,6493
969,720,8148
744,296,6986
853,172,9861
498,568,7220
106,595,33
404,929,2264
842,784,791
71,132,6288
373,508,9993
737,46,5360
988,114,8781
47,237,7887
899,256,2400
579,380,5448
451,418,2109
833,240,3551
277,52,1969
195,544,9713
389,113,7982
948,813,1624
340,438,3795
822,378,6158
195,307,1795
871,84,8947
941,166,6312
749,243,2290
883,237,2769
190,108,9764
809,415,9525
186,321,6011
911,658,5322
142,384,3997
357,885,778
322,61,889
159,781,3317
300,880,9123
952,352,8704
806,114,7962
750,877,8593
42,405,5512
395,358,6508
309,783,1481
946,812,9465
103,223,5338
13,601,4338
295,38,646
387,532,1831
801,303,7894
577,934,3346
375,138,7438
784,715,7996
353,590,9329
865,351,9171
583,601,206
418,491,8756
812,365,6477
881,78,956
795,431,6557
515,544,3212
871,718,1697
365,368,8287
209,11,5004
696,527,704
427,575,8771
756,698,9621
742,137,6064
848,781,6494
916,547,7214
543,14,8152
553,365,2418
261,393,8108
284,336,8652
953,260,5931
318,383,533
875,741,7156
350,753,1267
289,726,8272
362,589,8063
312,973,3415
819,424,5041
708,380,7258
408,74,4652
445,371,7178
441,596,3130
401,687,2100
391,340,401
242,349,4554
557,291,1735
55,436,7679
491,177,8526
647,26,3074
180,235,8726
522,728,6577
80,844,5662
736,349,6460
920,247,3900
12,181,6823
932,655,765
369,658,3583
130,802,6224
338,817,8397
594,36,5179
774,16,133
727,599,1012
646,927,9514
455,898,8130
750,754,4135
358,665,891
352,243,5794
734,345,6470
502,441,410
3,860,6056
947,165,2348
972,243,1552
878,632,5805
413,992,4877
705,887,8698
123,281,7266
973,632,3226
295,930,8620
842,338,8110
487,935,9412
244,610,3481
108,974,9637
419,667,6975
747,905,4761
477,658,1215
194,833,2013
946,613,1217
7,92,3997
531,803,1497
815,535,9969
539,687,616
525,956,14
202,805,186
515,885,1887
509,136,6938
162,431,2951
141,357,4765
922,102,6847
342,1,6112
884,533,8016
356,503,8330
232,173,5225
7,135,4826
870,763,7213
198,927,3639
929,107,5026
192,56,1305
39,551,5046
361,495,7776
852,906,3481
967,975,4195
536,459,7202
773,837,2208
785,87,7323
313,350,7365
37,337,5162
410,8,5376
764,136,2944
324,79,6182
962,102,5773
486,820,2074
900,414,8551
264,830,8411
590,447,2804
484,627,5285
416,816,3894
59,643,1583
171,672,5143
408,407,1255
714,839,5386
33,857,4874
168,95,1583
271,143,1482
619,369,5844
847,198,8222
750,287,8348
998,553,2156
565,568,6564
381,763,7576
329,872,1908
112,704,5277
793,986,2123
583,927,9991
147,793,5469
664,517,3545
369,673,6826
34,453,2643
701,393,347
948,480,3491
854,437,4725
800,694,8923
794,885,1992
788,430,2919
922,62,7361
579,316,9862
257,137,2693
850,583,8484
930,67,5051
239,830,3568
477,806,9245
594,752,5872
112,541,3210
166,749,7249
311,473,8813
346,511,8168
309,649,4308
210,770,7259
498,729,9788
935,689,7729
37,445,3184
808,733,1100
555,166,3630
373,867,5502
161,353,1966
14,551,146
301,223,2098
618,702,3301
980,12,3466
572,462,9947
176,546,8527
594,808,8563
321,579,5339
923,272,2935
189,109,6414
839,77,3339
897,948,1391
166,220,4033
884,394,9763
401,412,400
912,711,844
545,323,685
955,710,7501
635,443,5782
482,846,3141
841,359,608
255,295,6056
529,19,6778
641,605,3035
172,757,5720
277,120,2026
417,458,2222
508,198,2884
254,98,2407
719,112,8996
926,512,5362
39,552,255
228,808,3166
69,691,9160
880,725,8487
158,358,9477
945,875,3312
88,129,7028
959,964,6674
956,858,8038
676,897,4337
704,899,5538
515,54,3207
757,378,3104
98,987,5988
183,63,6414
395,398,8352
899,467,4282
75,257,8335
677,113,4981
116,130,4465
920,92,689
502,432,8966
436,222,2367
387,504,3949
546,359,2056
480,563,5673
99,185,396
403,514,7970
626,14,6671
624,844,9476
691,800,5474
995,906,5609
639,266,8226
977,328,6142
578,994,9574
314,585,7459
587,57,1958
805,455,6294
563,172,9038
460,634,7950
435,29,4498
566,439,1755
339,679,6522
917,464,4280
670,626,9055
421,240,3607
195,344,8033
912,348,1160
982,301,6738
94,559,6521
216,942,35
551,424,5930
433,308,9128
170,9,5568
909,317,5926
879,874,5898
904,496,6842
313,123,8170
359,88,4565
256,600,775
734,701,3718
24,120,1118
469,734,1261
595,914,9917
468,384,7589
486,572,7987
321,351,6840
667,544,8999
247,333,2966
788,727,5890
321,530,8683
953,582,759
531,726,372
548,975,2430
106,49,7951
379,204,7256
749,215,9469
818,445,1225
986,7,4764
713,717,4130
721,815,7680
533,341,7269
67,113,4715
68,292,8939
708,232,375
110,651,665
186,98,7228
183,433,1947
42,497,7750
399,634,7501
598,559,8657
346,453,3602
766,992,1198
925,455,8736
569,122,9898
640,762,8977
629,362,9236
995,938,4164
894,91,7406
223,171,7192
614,475,9529
402,933,6498
390,218,3859
95,850,1135
170,206,8694
656,845,7980
241,932,9370
29,394,7496
527,222,5789
10,669,1486
707,886,7500
918,114,1880
929,887,7660
408,283,1936
884,707,4248
365,297,6382
628,64,6532
711,52,7676
220,722,9329
513,537,3918
615,6,6489
478,729,1370
153,909,1971
982,524,1003
635,744,8457
959,365,9284
541,71,8730
982,742,4661
725,101,3776
224,698,3348
290,317,8856
199,253,9637
697,725,9440
517,505,2003
288,408,9927
425,782,505
330,353,8572
302,755,7513
203,160,2660
452,186,809
657,559,7298
110,896,8718
43,471,8054
835,736,6638
614,916,8002
347,735,1105
614,569,460
17,886,1935
983,924,4464
181,387,9336
106,305,5344
884,590,5942
735,564,6915
862,148,6044
417,58,2985
698,362,7832
981,789,5743
162,46,9100
296,843,977
606,323,2656
326,319,6436
570,981,1195
878,662,6648
135,633,1606
35,789,757
297,279,3384
926,778,8897
452,220,3741
547,624,7891
437,482,4257
170,609,4680
973,630,782
840,449,4994
166,420,2755
781,871,3861
17,205,9284
606,461,7129
942,561,2288
782,209,7253
186,849,2292
606,554,5873
864,323,9630
596,727,2611
306,413,5459
684,743,5148
588,397,7891
835,699,9066
580,806,8395
172,537,8762
858,931,4687
767,876,4798
317,128,7812
669,907,4024
445,270,3051
762,470,3344
641,764,570
730,626,4840
1000,191,8799
973,494,8630
62,797,8592
829,325,313
167,774,5910
250,500,5028
490,950,4860
746,681,8976
13,966,9699
753,866,9826
660,92,8315
211,408,3077
903,295,1958
416,876,2502
233,593,1571
99,590,1311
785,320,1309
342,6,401
469,83,4818
667,701,3397
126,663,7285
680,535,4491
244,243,3985
599,956,2248
106,985,2113
963,811,3203
970,380,6969
715,191,2695
470,379,8651
864,610,3031
909,879,9937
410,748,8379
905,818,4936
2,521,2601
11,7,1492
66,289,3007
982,234,5089
202,893,8331
286,883,9134
541,405,480
136,654,2205
133,761,4330
783,985,2826
552,504,6984
347,808,2538
911,692,7508
396,899,7377
766,727,8215
160,188,5065
373,235,3968
575,681,9182
612,570,9280
703,519,9630
344,525,7625
778,251,4130
270,570,5927
679,864,9677
490,251,9819
758,330,1144
952,656,1169
362,57,8273
711,484,7925
55,547,9847
77,450,9588
2,775,3855
872,156,6792
685,74,5604
600,806,6824
38,900,7156
602,209,1547
963,615,6061
71,563,9291
241,453,1488
138,333,1394
731,400,5603
327,758,8107
647,709,1561
468,951,8449
25,789,5987
27,67,1868
912,22,3957
709,864,9902
275,968,8745
401,438,6455
723,314,4714
381,859,8184
564,797,6998
622,602,6284
414,265,9065
965,869,8575
607,131,9217
639,177,6148
798,349,5834
614,177,9888
1000,339,2869
448,975,9764
785,704,3371
331,250,21
277,986,2307
867,467,8911
880,483,5136
634,572,7221
133,467,4830
604,842,6300
429,401,8978
521,684,3469
997,322,2714
148,271,7307
651,233,3650
314,687,6878
700,362,8220
105,946,8629
315,688,1585
479,189,6474
795,227,3178
697,761,6820
167,229,9355
221,559,1174
838,957,4515
997,463,1721
46,780,1124
189,964,3626
969,286,8358
456,512,5097
56,731,6919
279,547,7675
123,780,3751
772,915,7380
923,928,9223
458,700,1456
328,24,8164
560,97,5314
84,272,6816
607,271,4924
750,47,2040
521,34,8624
647,753,6249
148,139,9764
477,931,8661
295,343,8354
130,4,6383
966,309,2750
925,332,1870
442,335,6182
500,860,8100
518,696,6534
789,635,3481
71,488,5693
656,577,7690
884,315,1102
802,342,7073
393,323,7382
998,224,7559
81,258,2665
106,867,8138
394,429,8595
184,73,8959
268,63,3124
626,923,6923
255,890,4495
696,294,4035
588,390,6133
805,58,9562
730,678,5170
736,814,2339
751,334,5484
628,630,9782
966,730,9128
470,431,9700
630,297,1024
384,20,1731
712,363,2493
759,938,6205
155,56,4011
996,496,8613
614,777,1393
970,504,247
329,358,8151
684,458,8642
71,270,1124
549,822,7279
521,647,8620
267,59,1583
362,831,4937
475,506,2433
768,863,8490
876,52,3088
160,266,234
713,37,399
966,57,5545
159,748,3177
369,222,8345
68,977,7355
103,331,138
527,339,4509
307,631,6062
92,574,6724
606,909,5784
63,352,1642
29,282,9789
1,659,8461
68,173,7238
911,76,3578
506,16,1368
580,58,7832
920,853,4842
194,873,1912
857,283,6572
941,976,6823
351,680,1446
962,656,7018
706,720,9165
755,586,1833
406,267,5903
92,250,4321
74,266,2180
62,827,4394
82,353,5565
779,169,415
369,525,3694
634,768,2646
359,794,4501
207,548,8799
442,69,9732
543,595,5773
195,763,4544
767,158,4917
432,578,1406
35,517,5845
696,218,6396
58,386,4468
221,934,5510
391,41,1401
194,479,9007
904,423,5016
553,382,862
372,913,2525
645,353,1063
626,363,7342
151,469,6027
464,840,4787
51,354,6452
17,821,3846
136,746,742
524,560,3495
686,602,6304
933,355,3101
18,877,7395
670,301,928
805,184,5798
971,93,7902
526,830,5134
770,180,558
387,60,8115
239,579,1949
602,835,3049
414,794,737
107,493,4825
68,786,9467
93,189,1660
858,422,3850
534,424,2191
367,761,2115
844,621,3356
916,948,6870
767,539,5278
476,522,1037
342,301,3825
293,581,587
401,257,4620
987,881,3
975,804,9730
600,33,2767
529,75,6805
757,771,8656
228,887,5009
43,470,1021
731,245,7022
276,352,4543
42,225,1661
140,661,7617
673,154,7105
39,569,3629
648,897,7581
416,281,883
661,184,1314
40,295,7779
500,100,5372
365,542,8558
531,881,9300
199,667,1015
170,490,3842
271,576,979
747,734,18
238,712,1391
973,116,2613
945,69,4763
304,893,1111
802,802,5190
125,942,5549
802,80,6850
423,623,3177
780,574,1838
43,173,6560
836,884,8010
862,173,4250
737,684,5182
274,42,6168
922,780,9479
900,188,5884
529,620,241
744,613,4124
240,393,5443
246,492,9083
641,242,1564
325,910,8242
597,858,8222
17,198,3044
108,531,3397
951,916,7743
603,242,6215
870,758,3718
70,76,2237
526,430,6005
697,619,22
185,533,1356
636,996,6747
542,950,6853
716,724,5685
392,978,5842
301,876,3091
806,279,5662
284,364,1457
936,598,8785
854,754,7851
487,939,4991
414,916,1402
687,135,7425
218,599,21
400,479,1004
59,524,1941
935,817,5451
214,245,2410
977,914,7806
998,106,6888
853,387,2724
9,725,3284
184,140,7647
931,852,2850
495,648,4471
548,253,5687
319,654,2048
299,464,2615
58,281,5319
889,982,165
15,501,67
796,997,3166
787,485,7801
649,661,3119
914,514,6358
488,253,8147
31,877,1625
483,50,4160
281,886,2463
324,70,5107
318,773,8433
493,729,3298
4,94,6767
999,488,2701
314,804,844
777,960,9609
670,885,1536
202,537,7705
102,972,2290
551,577,5577
38,937,3322
545,739,9930
85,459,4309
213,772,9368
826,243,1050
341,245,6311
100,914,2906
138,321,4383
778,213,2467
562,516,4907
151,646,7999
152,169,1778
953,53,9836
648,473,2785
896,5,2394
233,899,3052
937,470,5480
845,52,4637
885,411,3876
365,693,5120
879,675,8846
876,312,2528
131,258,136
335,808,2626
726,752,2585
995,616,485
42,291,5133
294,578,8216
435,309,3527
733,144,6658
684,707,7985
123,936,7806
638,716,2734
544,930,8385
144,169,229
574,860,9000
142,767,8693
407,827,3412
780,846,86
364,679,8270
278,832,6313
65,538,8183
940,821,9252
456,123,5756
962,340,2113
377,400,8210
776,839,2533
762,157,6786
718,643,7676
180,726,9496
115,999,876
396,184,9181
228,58,2933
505,171,3826
943,781,7515
557,302,7321
877,893,3461
405,160,6098
335,911,1550
921,345,879
890,212,9186
192,165,9215
148,343,7461
687,25,1642
433,296,5267
112,24,1206
374,136,6525
164,580,1357
39,400,4710
756,151,5801
304,680,2851
30,668,3999
175,764,9887
490,12,268
474,590,1696
455,23,8716
786,625,7049
917,644,3118
20,854,9266
278,41,4716
670,405,3399
104,323,8390
638,269,7877
290,985,7806
390,906,4694
334,486,9165
887,14,2996
716,970,7611
827,682,427
451,269,744
304,323,8015
794,577,4029
141,184,5212
844,319,1496
815,160,9064
495,940,4267
533,231,9678
98,146,4374
54,384,5966
788,9,3245
8,71,443
704,4,7530
350,451,6525
322,6,184
618,22,9256
488,255,4191
889,210,6271
818,669,2791
292,147,6133
957,256,4708
800,570,9537
787,125,308
633,621,6911
378,711,7652
357,680,2504
748,889,9540
938,600,7571
62,421,8693
747,517,9816
474,233,7613
80,805,7056
421,709,2804
723,518,4906
423,148,6486
849,339,2047
521,647,8323
545,496,6481
1000,844,7005
976,170,7612
74,495,8280
576,550,5889
945,437,800
521,869,4686
788,833,8057
671,479,8523
227,182,5761
389,681,3627
212,213,5233
206,61,1989
923,839,1790
813,196,4317
418,277,5274
875,79,4228
237,773,7037
605,941,3833
514,707,7520
466,38,8101
603,80,3213
295,823,5941
58,362,291
769,752,9553
285,240,618
534,986,6850
668,330,8543
687,352,8305
569,656,1338
778,712,3373
33,487,3204
353,110,2415
340,215,8152
187,119,596
133,375,323
630,232,9059
312,185,6848
645,505,5059
489,115,4167
280,206,4703
866,752,3410
715,30,1535
240,771,9726
957,422,1255
676,667,8626
627,711,7870
431,298,1332
234,154,9617
955,273,2130
350,157,8460
346,680,8619
86,131,8708
491,249,1778
119,438,4220
394,501,4661
34,999,4420
542,508,3977
534,968,3167
428,220,6649
539,742,9792
567,490,7336
176,948,2230
197,528,8665
812,294,9133
840,659,931
4,915,2485
711,491,2320
292,467,5567
729,245,3544
319,379,8516
372,97,4307
782,811,4588
760,663,7769
714,114,7422
537,88,5214
829,126,8536
626,304,6271
222,574,4559
898,837,5710
564,301,5927
295,803,4352
503,96,110
917,569,9762
319,184,8471
946,416,7545
27,483,3426
373,639,9167
256,246,6533
502,619,1476
881,252,993
707,752,4337
119,752,8428
534,90,2364
852,984,8737
401,554,4417
111,621,8170
198,604,7970
842,422,7359
571,561,8193
676,329,7093
724,75,9856
910,920,5841
481,801,6799
976,307,1193
72,243,2663
461,254,206
341,858,3966
693,591,4743
823,104,1965
314,255,1389
841,113,3083
100,11,286
814,832,1370
948,462,6327
554,78,799
665,269,511
33,516,3319
194,342,3199
849,900,9115
672,949,9055
811,713,1088
502,763,8205
117,16,8773
252,670,1405
838,435,9352
51,587,813
828,29,5525
522,247,9295
554,172,1698
877,549,7360
416,702,288
756,592,8703
456,500,2405
808,134,6430
599,917,7788
140,914,9973
789,951,8694
62,304,3678
231,180,5549
551,332,8319
47,130,999
455,574,8734
697,378,5959
852,883,5272
543,477,6611
196,14,7590
102,453,3459
114,843,5972
525,295,8470
821,261,1588
624,116,457
505,172,7458
743,131,6898
242,262,1044
834,157,311
740,104,4708
261,438,1261
341,166,6513
795,812,5770
179,290,8443
39,697,1815
579,831,6495
319,513,927
499,962,8603
543,505,5721
394,570,3686
333,259,9721
322,294,6320
439,317,1079
314,18,4728
510,743,2922
416,309,692
263,321,7374
993,645,4028
17,761,671
920,758,8191
177,663,3592
114,326,2340
311,953,8622
68,205,6927
67,695,1259
991,600,4227
763,352,7067
401,252,4892
201,195,1368
851,827,7915
635,969,1791
719,7,2461
151,488,4349
380,546,7
987,321,2463
856,491,8045
678,766,517
592,856,1096
944,45,1996
835,881,6336
509,518,6285
510,53,7001
958,229,6903
246,593,9026
918,238,456
610,136,8141
546,872,2210
616,75,9595
138,218,6729
790,381,7579
993,577,8040
880,309,3629
523,849,4377
610,132,4500
329,439,6602
527,225,3139
862,229,5802
655,347,5318
901,671,9258
253,639,70
366,110,8361
472,305,2076
620,110,7511
895,125,7619
275,918,2242
300,740,42
188,74,2621
75,609,1129
183,383,7656
230,873,234
826,34,2554
284,799,3640
58,438,1795
980,429,6291
122,799,8869
402,947,921
600,583,988
991,581,8381
153,228,568
699,257,3556
880,767,3132
861,798,7484
403,222,7819
946,300,6087
386,524,3175
243,507,7515
254,588,5625
981,316,6772
154,18,1739
196,179,3641
122,675,5959
27,963,4678
25,226,2391
1000,580,2874
223,314,7206
652,927,4271
712,900,5743
898,788,4319
461,441,1616
534,491,7673
43,613,8261
843,875,5175
792,110,4500
180,242,4348
652,89,2962
283,119,6827
634,874,6253
98,40,9849
785,2,4246
483,713,3246
789,556,3659
797,167,1245
886,615,1736
829,578,9634
247,100,7171
104,120,563
610,632,3660
76,823,2815
504,58,2568
128,313,2033
219,293,1390
477,859,9566
450,623,1513
514,254,2445
823,115,8534
209,619,5740
101,7,183
954,468,1411
78,513,3546
349,85,4144
640,138,7144
659,738,3261
592,782,6663
657,953,5388
883,327,1143
535,42,5972
137,386,5649
558,759,3043
745,425,5925
585,390,7565
756,351,332
921,175,9231
680,242,7729
718,202,8944
423,664,8151
441,277,573
992,213,9123
312,574,2439
794,382,934
58,289,1527
769,191,5397
521,30,3053
298,118,2351
552,834,6130
985,162,2258
600,856,865
354,288,6809
655,710,691
777,935,610
477,355,1427
832,744,5785
302,8,6836
513,626,9172
632,107,9165
2,556,3419
683,606,9902
596,495,9804
524,982,1322
755,17,6085
653,311,6419
879,834,8172
379,923,9303
937,772,1902
810,778,1515
96,506,970
564,665,6150
547,930,4418
816,391,147
843,713,8447
135,669,8472
290,915,1922
456,28,4327
652,388,3726
337,108,683
665,103,917
536,914,8601
514,25,2372
205,300,9117
10,88,7221
434,849,9095
916,913,8504
293,654,2367
779,793,5429
868,525,5826
812,411,1276
462,948,7127
236,501,6978
250,646,8914
38,724,2034
918,975,3466
500,112,8901
992,782,5421
713,532,1497
706,365,1793
967,365,9589
27,416,7230
394,303,3700
640,783,6233
598,926,4307
439,143,3536
752,167,3443
986,251,536
829,92,943
309,19,3587
194,879,4622
842,404,9834
723,813,8388
291,94,4357
86,498,5239
286,264,4556
624,758,5419
107,885,8359
835,688,8773
792,852,4326
792,770,2676
641,255,1703
66,405,4424
825,499,30
243,188,3667
751,41,8319
292,216,2778
961,212,8228
757,517,5183
17,650,1476
697,227,4241
465,826,4891
735,242,3252
281,109,7847
148,804,9114
165,790,2537
427,25,2036
698,391,2844
34,669,9576
305,800,7903
470,380,3748
775,917,6149
242,25,7196
496,414,999
419,693,9975
209,87,234
215,103,7252
677,791,3227
110,274,9725
944,627,7958
804,299,426
350,380,6125
47,919,6249
902,534,9782
586,607,2995
676,188,1319
654,660,6450
681,515,324
293,337,6725
633,413,9185
90,725,6137
53,11,7264
244,657,2453
50,954,7004
296,175,8164
755,799,9740
425,498,3758
32,501,8954
315,925,6506
865,533,546
803,949,8813
488,803,5126
328,995,6409
333,68,5297
485,944,6926
611,350,6657
847,417,3215
432,26,2992
23,786,9922
223,591,7135
537,766,759
513,874,4080
997,373,3674
129,436,6554
120,661,3642
880,91,1614
343,129,109
149,344,8653
770,943,4541
708,33,8938
172,972,930
475,551,9213
32,403,8886
929,379,3808
124,307,2474
366,250,4227
719,499,6350
901,644,5352
389,552,4079
122,185,5196
514,336,197
235,462,2911
492,17,1673
247,400,3361
445,929,3624
259,134,917
828,931,1035
546,650,6869
310,845,6242
464,70,8552
139,27,1024
421,410,8569
144,407,5382
348,360,9528
939,538,945
377,582,3118
320,932,1800
686,393,3227
547,234,3038
567,653,1977
563,860,472
177,422,780
43,880,180
469,715,3095
888,456,1497
8,773,5884
41,6,9421
720,609,7226
587,646,5667
245,963,8768
84,236,8222
657,365,485
878,905,3737
735,117,7991
737,974,9953
185,950,8922
835,365,2286
372,470,6341
1000,561,8157
359,107,76
774,141,677
723,79,7783
216,614,4165
86,524,8869
412,446,7767
641,469,3790
247,196,4870
832,443,8854
371,867,657
821,570,4499
574,669,3528
903,925,8520
235,523,4703
279,375,3524
600,185,5569
932,335,4780
438,523,3298
273,303,9580
120,195,4116
542,714,165
441,719,5701
368,124,8587
500,846,9243
638,729,6977
581,83,7104
568,686,1467
563,191,8552
357,370,9205
503,415,1518
484,827,3923
742,371,4580
854,118,1035
249,586,429
274,27,2536
698,79,4719
228,868,3482
800,294,2583
386,153,1617
224,743,7276
933,307,9777
225,565,305
112,822,2885
40,547,3825
304,358,8247
501,491,3563
646,215,8354
192,933,2834
23,631,4665
472,20,7340
822,284,2102
236,297,7732
280,384,4173
523,773,2592
581,593,117
911,748,60
972,959,4775
799,910,6970
54,791,9613
879,334,6913
790,683,8822
664,751,3090
646,568,682
665,320,7181
687,238,8731
445,841,6656
622,352,3511
826,93,23
959,981,6658
290,873,3375
776,713,4838
833,146,4586
756,563,6379
212,623,6575
305,384,2124
49,583,3733
960,50,8562
852,628,7908
358,476,5612
342,400,2816
957,653,4993
587,701,8983
292,684,8011
113,411,47
218,971,6654
857,35,5004
378,827,2811
638,935,4887
201,108,1695
250,157,346
622,55,4149
190,905,5727
892,946,8254
978,895,6499
62,441,1016
736,15,1122
98,592,5019
190,583,1472
877,845,3566
687,464,441
21,858,2709
247,96,3778
46,759,1120
969,813,3968
969,878,6669
576,794,2542
637,966,172
43,346,8670
286,968,2562
179,498,9500
292,50,2650
729,222,8564
55,905,8755
13,423,8636
891,793,7735
409,460,8272
359,54,6519
517,972,7102
845,641,9916
702,778,7295
864,763,2641
488,900,2036
157,514,2658
967,239,7785
316,881,873
839,873,6096
68,658,8123
692,762,9686
271,732,3659
594,32,6705
397,155,288
982,528,5587
651,176,9562
324,711,6730
150,296,3685
490,701,2796
104,183,7426
68,815,7641
799,104,6369
376,826,9112
953,847,2058
356,564,6493
704,691,8948
487,769,1616
298,777,2671
440,519,391
837,511,4940
75,675,22
474,394,6565
880,368,3316
9,969,8282
54,369,4928
65,612,5345
986,409,6787
878,774,1896
176,838,9656
701,997,9268
244,304,5932
776,96,4881
554,469,5478
739,450,156
905,917,4758
503,576,4976
24,476,6769
414,76,6091
331,891,4610
927,997,7187
529,341,3457
464,722,7522
284,369,5511
151,828,9032
725,397,565
468,492,3113
126,531,4673
243,966,9875
746,902,9610
720,546,6565
429,587,4717
360,141,5854
554,772,6663
139,173,6224
186,151,7234
416,907,2891
606,314,1478
370,757,505
503,989,5662
625,43,7332
396,179,9470
996,889,237
869,294,2401
4,301,7321
738,399,5326
189,994,2876
951,641,8001
676,630,6285
481,701,8211
169,875,9306
520,397,3662
611,59,6100
699,521,3488
62,847,6558
500,976,1176
720,868,4717
616,99,2897
405,188,4312
675,619,3138
642,347,9847
558,396,3226
214,459,9642
787,655,5869
682,898,3429
405,924,411
654,664,33
791,380,5625
249,787,9147
210,924,5489
804,783,3218
84,90,1046
145,950,8686
375,933,761
161,438,1575
872,450,8866
380,583,86
500,604,3335
988,646,9955
36,594,4011
363,59,7952
306,38,9560
854,850,6933
190,257,2295
409,750,944
368,644,2405
778,9,6382
792,521,3538
18,499,8676
456,424,2831
385,382,117
185,782,3714
441,945,2544
696,284,7644
587,937,1155
832,904,4377
125,966,4250
213,185,6019
565,806,503
962,718,2658
992,57,7259
568,789,3009
240,886,3794
562,113,3011
803,734,1008
562,72,6175
803,888,1490
872,858,7205
503,27,4911
66,679,1777
139,71,8156
578,278,3903
637,906,3947
696,99,6148
650,482,694
325,586,3953
599,69,5214
320,403,9961
702,576,2690
842,249,4900
462,923,2290
228,334,6931
857,74,1771
468,490,2316
616,930,2442
628,203,3540
533,956,5853
91,580,7705
581,998,430
782,415,5063
871,641,1364
296,945,1990
668,987,2008
857,400,3775
570,36,4071
828,250,8866
136,98,9832
183,809,1624
683,424,6776
288,319,5673
414,667,3231
42,896,1695
597,693,4895
605,930,5967
451,280,4024
7,227,8115
717,756,9272
649,765,6326
929,958,6266
370,970,3863
318,55,2936
152,853,1049
949,307,943
100,698,5220
793,410,3514
172,873,1575
606,801,1402
453,956,4115
863,242,9993
276,624,5238
437,284,154
596,399,7297
891,78,2783
100,538,3449
753,401,7808
536,119,1416
801,290,8052
834,444,9809
57,737,8608
909,853,6692
414,78,7666
827,542,8766
466,43,8174
59,297,468
190,375,4089
439,996,8456
348,369,9617
757,583,2160
559,393,8143
352,677,2159
897,75,8076
840,672,8913
731,770,5185
368,437,3656
874,986,3029
129,563,1586
355,523,2713
554,615,3207
113,681,9610
780,739,905
169,639,5634
810,461,5500
812,876,7872
299,449,7723
377,493,8780
227,72,2721
704,987,8469
227,478,5018
661,835,1011
900,774,7420
17,89,8938
617,551,2899
142,968,3357
370,487,8322
984,743,5006
363,754,5395
394,326,3660
144,577,2187
333,762,5531
889,531,3561
661,893,8702
33,219,2252
963,17,6612
22,435,3715
309,99,1718
427,220,6262
219,395,7522
707,186,2403
86,915,5734
184,323,2845
387,887,7989
4,874,3097
173,28,4881
29,943,2632
154,648,8511
410,295,8223
695,410,9726
703,580,8248
282,625,8923
790,348,7594
298,248,8738
503,211,3918
906,859,1493
865,333,6620
916,849,817
475,71,7423
656,224,9580
686,650,2187
292,677,8420
309,716,3120
953,15,8675
966,139,8459
439,127,5994
163,285,8784
98,560,7628
338,887,2785
541,769,8919
722,929,7760
476,313,1209
582,705,6697
234,854,4119
812,498,9550
346,371,5124
711,218,5249
351,67,2194
848,631,6384
386,974,2420
623,905,9406
59,61,8392
374,689,5546
683,59,2515
705,950,3319
159,31,9404
796,905,8152
31,756,9902
965,512,1484
535,690,5363
233,742,4547
185,702,659
763,874,3999
354,577,3356
602,993,3689
887,565,8963
368,996,4545
816,434,8100
141,524,6199
168,998,4583
13,589,8322
518,4,7606
789,612,5136
443,413,7781
838,779,3110
548,604,8093
979,827,9620
302,302,6741
553,422,7062
755,951,7711
284,183,5182
272,429,4422
873,94,3469
375,781,3852
206,128,1753
851,707,1554
832,816,2801
967,120,4522
830,956,7548
397,424,5935
218,398,9276
639,178,3259
487,147,929
838,688,4545
695,989,9562
107,404,8301
285,137,583
668,833,2420
338,129,5826
368,849,9234
518,497,7156
730,931,712
885,46,4556
15,333,9730
896,815,1499
999,195,3444
332,691,6627
559,990,1373
474,300,7343
115,610,3148
146,633,1419
933,654,2404
486,357,7437
266,940,2031
485,430,1606
310,944,7296
100,377,9994
304,745,7347
36,857,1754
419,135,1004
715,391,8151
222,869,8742
352,621,4986
636,11,859
599,140,250
101,515,7
129,397,8571
990,826,2047
968,381,4943
133,454,4978
174,696,6937
598,113,2465
463,849,299
424,107,6628
943,682,7137
959,158,8715
417,923,5640
63,462,6367
943,746,7967
34,768,6443
988,79,1367
146,202,5528
35,159,6104
83,293,4893
620,661,7726
480,705,4584
941,731,3725
962,993,8409
226,429,5794
914,911,7427
37,379,1132
361,638,1994
998,447,7442
394,375,6762
807,874,6214
78,237,4264
465,309,9569
464,846,4814
979,117,2673
175,391,1543
595,935,5376
824,583,2248
300,751,7659
731,108,858
713,600,3974
112,634,7553
589,829,4824
150,940,4265
144,869,5124
16,199,6458
61,597,2211
120,461,4031
392,898,4777
793,267,3575
842,848,1282
647,80,6582
35,579,1482
927,986,13
486,551,7443
575,761,7473
608,374,4376
782,664,2016
455,515,2986
840,509,1754
844,387,9507
584,900,1014
452,244,7265
255,976,6084
231,949,4462
194,416,9046
